course,id,title,domain_label,reference_contribution,reference_confidence,reference_confidence_score,evidence_level,url
Dropshipping Manager,746,"10.- Coherencia visual entre nombre, logotipo y colores",Marca y propuesta de valor,"Podría apoyar un checklist de consistencia entre nombre, logotipo y paleta de color para piezas del negocio.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/746
Dropshipping Manager,747,11.- Creación express de tu primer logo en canva,Marca y propuesta de valor,"Podría orientar un brief de primer logotipo en Canva sin garantizar originalidad, registrabilidad ni acceso a plantillas específicas.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/747
Dropshipping Manager,887,Creación y configuración de Fanpage,Tienda y catálogo,"Podría apoyar la preparación de información para una Fanpage, dejando creación y configuración en manos del miembro.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/887
Dropshipping Manager,753,Introducción a business Facebook,Publicidad y experimentos,Podría ayudar a ubicar necesidades iniciales de administración publicitaria en Facebook sin acceder a cuentas o activos.,INFERRED,0.73,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/753
Dropshipping Manager,754,Verificaciones necesarias de Facebook,Publicidad y experimentos,"Podría orientar un listado de preguntas de verificación de cuenta, contrastando requisitos actuales sin solicitar documentos sensibles.",INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/754
Dropshipping Manager,752,Creación y enlace del pixel a shopify,Medición y diagnóstico,"Podría apoyar un checklist de medición entre píxel y Shopify, sin instalar integraciones ni tratar conexiones como verificadas.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/752
Dropshipping Manager,755,Desarrollo de los diseños para tu primera campaña de trafico,Contenido y creatividad,"Podría orientar un brief de piezas para atraer visitas a la tienda, usando mensaje y características comprobadas.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/755
Dropshipping Manager,756,Creación de tu primer campaña publicitaria de trafico a la tienda online con pixel,Publicidad y experimentos,"Podría apoyar una hipótesis de campaña de tráfico con plan de medición, sin activar anuncios ni configurar el píxel.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/756
Dropshipping Manager,757,Desarrollo de los diseños para tu campaña de Venta,Contenido y creatividad,"Podría ayudar a preparar variantes creativas de venta para revisión humana, sin trasladar promesas comerciales no verificadas.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/757
Dropshipping Manager,758,Creación de campaña publicitaria de conversiones a ala tienda online con pixel,Publicidad y experimentos,"Podría orientar un brief de campaña de conversiones condicionado a medición comprobada, presupuesto aprobado y operación por el miembro.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/758
Dropshipping Manager,759,Como revisar las estadísticas de las campañas publicitarias y optimizarlas,Medición y diagnóstico,Podría apoyar una revisión de estadísticas publicitarias aportadas por el miembro y formular hipótesis antes de modificar campañas.,INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/759
Dropshipping Manager,1237,Errores del Ecommerce: que si y que no hacer,Orientación y ruta académica,"Podría orientar una revisión general de obstáculos del ecommerce, sin inferir la lista de errores discutidos en la sesión.",INFERRED,0.64,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1237
Dropshipping Manager,995,"Que es shopify, creación de cuenta, elección de plan y Compra de Dominio",Tienda y catálogo,"Podría ayudar a comparar necesidades de tienda, plan y dominio, dejando compras y apertura de cuenta al miembro.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/995
Dropshipping Manager,761,"Configuración de la moneda, idioma y zona horaria",Tienda y catálogo,"Podría apoyar un checklist de moneda, idioma y zona horaria según operación declarada, sin cambiar la configuración.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/761
Dropshipping Manager,858,Tour rápido por el panel administrativo de Shopify,Tienda y catálogo,"Podría aportar una referencia de navegación administrativa de Shopify para orientar preguntas, sin acceder al panel del miembro.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/858
Dropshipping Manager,859,"Configuración de la información básica de la tienda: nombre, logo, descripción + cerrar tienda con contraseña",Tienda y catálogo,"Podría orientar la preparación de información básica y estado de visibilidad de tienda, sin solicitar contraseñas ni alterar accesos.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/859
Dropshipping Manager,748,Enlace de la app de be global pro con tu tienda de shopify,Automatización guiada,"Podría apoyar preguntas y requisitos de conexión entre Be Global Pro y Shopify, sin instalar aplicaciones ni autorizar permisos.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/748
Dropshipping Manager,749,Importación de los productos a tu catálogo,Tienda y catálogo,"Podría orientar un checklist de datos de productos antes de importación manual al catálogo, sin ejecutar cargas.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/749
Dropshipping Manager,805,Creación de colecciones para una navegación fácil,Tienda y catálogo,Podría ayudar a bosquejar colecciones y agrupaciones de productos para revisar claridad de navegación sin modificar la tienda.,INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/805
Dropshipping Manager,865,Como mejorar la descripción del producto apalancándote de la IA,IA aplicada al negocio,Podría apoyar un prompt para descripciones de producto con datos verificados y revisión humana antes de cualquier publicación.,INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/865
Dropshipping Manager,804,Configuración de envíos,Inventario y logística,"Podría orientar una tabla de opciones de envío con datos confirmados, sin inventar tarifas ni configurar operaciones.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/804
Dropshipping Manager,1203,Abriendo Mercado Pago,Costos y rentabilidad,"Podría ayudar a preparar preguntas de apertura de Mercado Pago, dejando identificación, aceptación contractual y acceso al titular.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1203
Dropshipping Manager,1204,Como funciona la plataforma de mercado pago,Costos y rentabilidad,Podría orientar dudas iniciales sobre cobros en Mercado Pago sin operar transacciones ni interpretar condiciones actuales desde el índice.,INFERRED,0.75,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1204
Dropshipping Manager,1205,Seguridad de tu cuenta Mercado Pago,Costos y rentabilidad,"Podría apoyar preguntas de protección de la cuenta de cobro, sin solicitar credenciales, tarjetas ni códigos de autenticación.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1205
Dropshipping Manager,1206,Abriendo tu cuenta de PayPal,Costos y rentabilidad,"Podría orientar un checklist de preguntas para abrir PayPal, manteniendo registro, datos sensibles y decisiones financieras con el miembro.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1206
Dropshipping Manager,1207,Configurar métodos de pago,Tienda y catálogo,Podría ayudar a comparar necesidades de métodos de pago y preparación de tienda sin conectar procesadores ni manejar cobros.,INFERRED,0.78,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/1207
Dropshipping Manager,857,"Añadir paginas importantes: ""Términos y Condiciones""",Revisión legal y fiscal,"Podría orientar documentos y preguntas para revisión profesional de términos de tienda, sin redactarlos como asesoría legal definitiva.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/857
Dropshipping Manager,863,Personalización del diseño de la tienda con temas,Tienda y catálogo,"Podría apoyar un brief de apariencia y estructura con temas de Shopify, dejando selección y cambios al miembro.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/863
Dropshipping Manager,864,Hacer Publica la tienda (quitar contraseña),Tienda y catálogo,"Podría orientar una revisión previa a hacer visible la tienda, sin quitar protecciones ni publicar por cuenta del miembro.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/864
Dropshipping Manager,751,Como gestionar las ordenes con be global pro,Inventario y logística,"Podría ayudar a organizar un checklist de seguimiento de órdenes en Be Global Pro, sin crear ni modificar pedidos.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/751
Dropshipping Manager,772,1.- Importancia de la creación de contenido para vender por redes sociales,Contenido y creatividad,"Podría orientar una conversación sobre objetivos del contenido social y su relación hipotética con ventas, sin garantizar conversiones.",INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/772
Dropshipping Manager,763,2.- Como desarrollar una estrategia de contenido para tus negocios de ecommerce,Contenido y creatividad,"Podría apoyar un borrador de estrategia editorial ligado a producto, audiencia y capacidad de producción del miembro.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/763
Dropshipping Manager,764,3.- Practico: desarrollo de 30 días de contenido para tu ecommerce,Contenido y creatividad,"Podría orientar un calendario de treinta días ajustado al tiempo disponible, sin asumir una plantilla adjunta ni resultados comerciales.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/764
Dropshipping Manager,765,4.- Como publicar correctamente en redes sociales y frecuencias,Contenido y creatividad,"Podría ayudar a preparar un plan de publicación revisable, sin inferir frecuencias universales ni publicar automáticamente en redes.",INFERRED,0.79,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/128f0057-9f5f-4a23-87ba-d92bedc46936/765
Conviértete en Manager de Contenido,591,¿Cómo crear un proyecto?,Contenido y creatividad,Podría orientar la preparación inicial de un proyecto de video en Premiere según materiales y pieza deseada del miembro.,INFERRED,0.77,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/591
Conviértete en Manager de Contenido,592,Configuración de Teclado,Productividad y ejecución,"Podría apoyar una revisión de preferencias de teclado para edición, sin inventar atajos específicos ni cambiar ajustes locales.",INFERRED,0.74,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/592
Conviértete en Manager de Contenido,593,Descargar Presets y Extensiones,Contenido y creatividad,"Podría orientar preguntas sobre presets y extensiones para edición, sin afirmar archivos disponibles ni recomendar descargas sin verificación.",INFERRED,0.76,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/593
Conviértete en Manager de Contenido,594,Proxys,Contenido y creatividad,"Podría aportar una referencia sobre preparación de medios de edición mediante proxies, pendiente de conocer el procedimiento concreto.",INFERRED,0.7,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/594
Conviértete en Manager de Contenido,595,Efectos,Contenido y creatividad,Podría apoyar la selección de una intención visual para efectos de video sin inferir cuáles utiliza la lección.,INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/595
Conviértete en Manager de Contenido,596,Filtros,Contenido y creatividad,"Podría orientar una revisión del estilo visual mediante filtros, evitando alterar de forma engañosa la apariencia del producto.",INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/596
Conviértete en Manager de Contenido,597,Quitar Pantalla Verde,Contenido y creatividad,"Podría ayudar a preparar una tarea de sustitución de fondo en video, con revisión de bordes y fidelidad visual.",INFERRED,0.8,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/597
Conviértete en Manager de Contenido,598,¿Cómo editar más rápido?,Productividad y ejecución,"Podría orientar una revisión del flujo de edición y obstáculos de tiempo, sin prometer reducción de esfuerzo no comprobada.",INFERRED,0.74,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/598
Conviértete en Manager de Contenido,599,¿Cómo moverse en la línea?,Contenido y creatividad,Podría servir como referencia de navegación en la línea de edición de Premiere para ubicar una tarea concreta.,INFERRED,0.72,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/599
Conviértete en Manager de Contenido,600,Recortar línea,Contenido y creatividad,"Podría apoyar una lista de cortes deseados en la secuencia de video, sin atribuir comandos exactos al curso.",INFERRED,0.74,CATALOG_REFERENCE,https://www.beglobalpro.org/cursos/contenido/1b1cd42b-bc1f-4a83-96ba-289be4629834/600
